user_id,item_list
485,5897 4035 4033 8638 5142 2301 619 8445 5896 3922 
486,194 187 17955 6954 1212 10055 3805 10067 10227 4691 
487,197 189 192 4669 8982 4034 6528 9302 8414 9228 
488,3565 5297 3566 7581 4702 8414 8666 4703 4689 8982 
489,4361 3922 32 4192 7335 7336 17559 4194 13961 7332 
490,4703 5203 5562 4704 5206 8638 5113 6289 3805 5192 
491,5058 4691 3509 7493 6391 10232 3991 6135 10914 14175 
492,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
493,7496 4977 4082 3572 7493 4014 3565 11834 4778 5918 
494,16162 7374 18158 7372 114 7376 18157 17018 13409 7223 
495,15100 15099 15120 12469 15119 3568 3569 8414 15114 4795 
496,5253 8214 5252 15713 10466 5114 5112 4844 16463 6404 
497,15398 16303 8475 11033 16994 16726 18329 6807 6463 5190 
498,18158 18148 18168 739 735 6404 736 11733 10227 6289 
499,6930 5895 5896 15119 7581 6933 8008 15120 7353 8668 
500,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
501,3541 3542 5940 5280 6176 6046 15208 2264 13837 17766 
502,5192 5191 4784 4751 9461 4795 5206 12604 5204 12345 
503,762 16534 16532 16525 16521 16533 5895 5896 4720 4719 
504,8162 5682 5012 13758 15515 4910 4587 13961 10480 661 
505,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
506,6292 6119 6117 485 5664 4844 10466 7260 7310 10227 
508,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
509,8186 4808 6018 16750 12637 8552 14201 14439 11728 6005 
510,3565 3572 2301 8638 4035 9228 5128 6526 3566 8982 
511,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
513,189 187 192 194 15707 10068 10067 10564 10227 10562 
514,4634 4280 4658 4702 6793 4703 9461 4711 4712 10227 
515,18156 4357 6780 5142 5143 8638 16374 18168 10067 18150 
516,7495 7493 10142 6640 10141 5143 3842 14852 3654 15892 
517,5113 10466 6289 3978 6794 6404 7581 8483 11605 2301 
518,5202 4755 5206 4784 4779 4791 5189 5192 6793 6799 
519,5897 8666 6404 9126 15030 9461 12469 197 8668 15101 
520,6793 10142 16232 14852 10141 14847 14851 10871 6796 4752 
521,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
522,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
523,4778 4691 14319 4693 3105 14864 4696 4759 4587 3119 
524,16510 16506 11920 754 13572 2152 5004 16772 4030 16525 
525,189 192 197 9475 187 7583 7310 5297 5455 9477 
526,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
527,4634 4658 5192 5191 5090 4771 10227 9461 7581 5143 
528,10572 5554 5671 3995 3626 4440 3624 4294 8009 9451 
529,9203 9206 8982 9208 9446 3594 8414 7592 12469 3582 
530,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
531,3572 3566 8349 3593 6526 8982 8414 8984 13845 9208 
532,5508 5561 10466 6292 5113 4844 3805 3572 7651 6289 
534,8555 10158 10157 10155 7354 10152 16737 11334 5828 8926 
535,6289 10466 4844 5114 3922 6292 4410 8635 5112 4279 
536,6404 4279 8186 4280 8179 5114 6014 8415 5113 7301 
537,4033 9227 4594 9224 17719 16137 8875 7311 10001 13969 
538,5113 6289 4844 8635 8186 3601 5114 8481 8638 8179 
539,12966 1274 1891 1647 14332 14179 391 15756 5822 16125 
540,189 187 192 194 10067 10227 4691 5560 10068 10055 
541,4748 10466 17750 4795 8483 6289 17748 4792 4844 6404 
542,4748 5044 5223 4404 7651 8349 234 5560 11906 5653 
543,8162 197 192 187 194 17594 17595 18029 17957 15217 
544,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
545,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
547,9201 9205 9303 9208 12469 3877 8638 4844 8982 7581 
548,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
549,4657 4658 7495 7493 5679 10466 14847 4346 17502 4010 
550,197 192 18166 187 4747 5508 5044 1212 5561 3805 
551,15841 16376 4343 4351 7517 3971 3075 3978 17782 3090 
552,11733 737 11734 735 232 736 738 9048 17550 15908 
553,3806 4629 11960 3816 3636 16188 18286 8360 3807 7604 
554,4806 18185 1111 17764 7602 9334 3015 15226 7608 10527 
555,3566 3879 7581 3876 3593 5562 12469 8414 3901 6798 
556,9206 9199 9201 9204 3572 3565 8508 8516 8515 5593 
559,10692 2992 3286 10003 8384 1914 9073 4536 3089 3753 
562,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
563,7495 9132 7493 6216 5508 4791 5562 18158 18233 18148 
564,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
565,189 197 194 4637 10068 4082 8306 4728 3842 8309 
566,10466 6292 4035 8483 4844 9224 7310 10227 3922 5113 
567,2506 2331 2290 5645 5296 7595 1311 12469 2752 15119 
568,15473 4882 3921 4867 13602 6833 4695 18081 6309 15785 
569,4014 5143 5710 4634 10067 5707 4762 6172 8666 5113 
570,4658 10068 18146 18158 3901 18157 4728 3568 14847 16162 
571,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
572,9446 6526 3593 13959 6648 8795 9208 5532 4905 16750 
573,4704 8306 4710 12469 8309 10466 16103 4634 8500 5112 
574,3190 15262 7779 3024 1009 2585 1832 5698 15773 15257 
575,12323 12322 12329 12328 12327 12326 12325 12324 12331 12319 
577,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
578,12358 8347 7446 7441 10142 5736 14851 5554 3655 14852 
579,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
580,5562 16530 15101 15099 15102 8666 1212 6404 5561 724 
581,4723 4722 5645 15892 5296 2301 4948 16460 4721 187 
582,189 192 187 17558 10067 16182 10068 7583 4361 5455 
583,6793 7172 6796 6648 4629 4627 4416 4197 6531 4487 
584,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
585,7500 3608 12470 6751 3611 17986 12889 11309 7590 3560 
586,189 192 197 187 7479 10067 4691 10055 7493 10232 
587,15801 15804 16304 10039 4784 4202 2263 17742 17733 376 
588,4346 4357 10826 74 8570 11920 1485 75 4359 16376 
589,6692 5697 13172 13842 8385 8853 7606 1284 15048 2221 
590,8535 5192 5191 189 197 194 1944 15119 10227 192 
591,3565 3572 4657 18094 4658 18100 18096 5113 18098 17835 
592,8306 5190 11734 3251 4779 5192 5895 5896 5191 7437 
593,4658 4629 4728 8666 9461 4638 15205 7583 15204 1943 
594,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
595,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
596,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
597,5143 8666 1023 5142 8638 4762 10067 8526 5562 4634 
598,8534 3251 197 4795 2301 5203 5133 5202 9228 4792 
599,6207 6200 6204 6209 10466 5645 5113 6289 8261 8259 
600,8535 3897 15385 18185 5554 4396 9712 15401 17349 4805 
601,3572 3566 5508 5561 5297 8982 126 12469 3805 8526 
602,4513 5120 5128 4806 2301 5149 5135 4755 4399 6637 
603,18158 18148 18168 5128 2301 5142 5708 4762 5712 3252 
604,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
605,9303 5434 15596 16219 16175 4844 7602 16220 2847 9305 
606,12357 12355 7183 5297 5296 4346 15892 17955 4357 10141 
607,2709 15801 11393 10459 7978 10511 9129 6466 2739 4202 
608,3407 4640 4671 16267 412 411 4668 10082 13386 16271 
609,4984 4983 6796 5645 6794 6806 10466 16210 4952 4627 
611,735 4657 15908 738 4658 13837 17550 7496 13838 7495 
612,8535 8565 5920 5922 3654 7495 18179 6202 5737 8563 
613,6289 5113 3146 8481 1105 7310 12666 14780 9224 14257 
614,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
615,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
616,5562 5508 724 189 192 10227 8666 5561 5142 7310 
617,5113 16530 3852 4795 6793 13208 8473 6799 13206 760 
618,192 4124 4194 6289 16137 10466 4034 17732 4035 1212 
619,8849 5297 17750 6289 5113 7661 8483 7657 7662 3922 
621,4035 4033 5113 3922 6289 9224 4361 9228 4194 8481 
622,17955 8638 5113 10227 4657 197 8982 10466 3922 4361 
623,8523 8513 8519 277 18201 2207 18108 12020 7978 7766 
624,18067 18065 7883 18140 7884 18163 7373 379 18094 18141 
626,2121 1307 15854 1594 1698 10543 15340 15852 1904 2505 
627,15100 15099 12469 2738 15120 8414 15119 5905 7581 7706 
628,9202 9206 9201 9126 15031 7581 4844 6404 8666 9205 
629,4000 67 14847 2835 12199 10636 12181 7581 8638 12201 
630,18098 18095 18097 18092 18094 18093 18100 18101 6648 379 
631,725 4748 9475 15030 8668 7581 3805 5562 10227 12469 
632,18148 18158 3531 197 3527 189 9303 194 192 18157 
633,4983 4985 7706 9260 161 12728 1274 9262 9259 12966 
634,379 18094 11734 9126 18096 9475 18097 18098 18093 739 
635,4629 7708 18286 6943 3806 3815 4634 8545 4693 8306 
636,4704 160 5562 11259 6174 4358 6289 3572 11258 3565 
637,8668 2301 10227 12469 8414 7581 8385 4657 4634 1212 
638,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
639,15120 15101 8414 15100 15114 15099 8666 9259 8982 6404 
640,8523 8515 8508 4514 8516 4513 8518 8502 9111 16339 
641,11214 5530 16349 4509 9190 8223 437 6807 3934 4255 
642,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
643,7659 7662 7657 1315 227 12194 12187 11133 5711 1253 
644,4768 7326 14109 7323 16182 7329 1830 4035 6114 4365 
645,4034 5297 10466 9224 8481 3073 3922 4365 5455 4035 
646,724 6289 2301 5143 10466 10141 18098 10142 4410 6292 
647,17750 6292 3898 7657 5113 6289 5645 7659 7661 7310 
648,5508 10466 5561 8214 6404 6292 1212 6289 5114 4687 
650,5508 4702 5561 16137 7662 4687 4704 7661 724 10466 
651,16220 16211 16175 16700 16232 16706 16696 16698 16179 4059 
652,5508 5561 8849 3805 18098 8666 189 18095 10227 8638 
653,3565 189 197 5508 7884 187 5561 8982 7887 724 
654,5561 3805 7496 7495 4034 7651 724 9229 8257 15034 
655,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
656,10227 8638 6404 5113 7581 6289 8666 8982 10466 2301 
658,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
659,5508 5561 10466 6404 3105 4844 3805 5593 5714 8635 
662,4691 4693 5113 6289 4720 4416 8635 13208 6229 5275 
665,3529 18096 4035 5451 5710 4778 4033 4693 4346 5707 
666,16659 10725 8506 8565 5174 8519 4777 8505 10067 4654 
667,4804 6757 10298 15797 15110 2956 12371 10734 15548 14307 
668,5562 4728 8666 3805 5561 13206 8526 5297 6229 4638 
669,4634 4658 18166 10067 520 197 9205 189 4691 3901 
670,7606 8179 11222 6018 5554 18097 8445 12038 7608 11220 
672,504 4691 7493 10232 3991 6135 10914 3641 586 459 
673,189 187 194 192 10067 8565 4691 4127 4634 8031 
674,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
675,14617 7138 15148 5113 7137 5297 15892 7843 11222 1712 
676,4770 6404 6289 5434 5112 4844 6309 8481 6292 8414 
677,189 197 194 4081 4083 4976 4977 5656 5661 18031 
678,17790 8885 10562 17798 10563 14168 3676 15771 3749 3786 
679,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
680,10227 17955 8638 7581 5113 6404 6289 8635 2301 4410 
681,10227 8666 5142 5562 7310 3805 4280 189 15119 194 
682,8308 7885 7884 18176 18180 8075 7659 10348 3568 4657 
683,189 192 187 10067 10227 10055 5645 10068 4410 6404 
684,5143 2301 10068 10067 197 7581 5147 10227 14847 5113 
685,15102 15100 12469 9448 7589 15120 7581 15119 8414 6530 
686,5562 8982 6528 12469 8414 8666 5508 6545 5113 10227 
687,4361 7584 4755 8708 4795 5460 3897 9655 6512 1116 
688,15119 197 194 15101 4657 4279 4634 8666 15100 15099 
689,4280 4190 4287 11783 16137 3572 5593 661 8635 3565 
690,15101 15100 15119 15102 12469 15120 15114 13206 9930 8666 
691,5190 4527 5176 4770 5142 2301 5112 9475 4771 10466 
692,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
694,4748 4630 5044 10137 5560 14847 6552 3806 8849 6943 
695,5143 4762 4779 5142 10067 5139 7581 5147 8666 4634 
696,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
697,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
698,192 194 187 17955 16215 11921 10055 10067 10227 1212 
699,3514 3517 5279 5142 5261 2301 3519 5128 6171 8885 
700,4748 5044 4629 5560 5223 4952 4404 5009 5510 5649 
701,10142 10141 14852 5113 14847 14851 8483 3628 6552 5115 
702,725 8666 7581 3105 8526 12469 8638 8635 4446 10112 
703,10068 9477 10227 12469 8666 15031 8534 2301 6404 4844 
704,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
705,11288 12893 14722 4065 10784 2169 14942 14689 15710 7314 
706,18135 14179 6240 7517 6424 5666 10235 6081 7601 18268 
707,9202 9199 9204 189 194 187 10227 9205 6292 8638 
708,16696 16701 16710 16704 8494 16706 1900 16705 16698 17128 
711,4748 5044 5223 4404 7651 8349 234 5560 11906 5653 
712,15101 15099 5142 12469 6228 5128 4762 8638 8666 5147 
713,9093 4748 12258 12259 5562 7706 1212 5508 8506 7655 
714,194 187 10068 5561 9477 8666 3572 10227 1212 12469 
715,5192 3568 4771 9475 5189 9477 5190 9260 9263 7651 
716,4018 9132 4190 735 6528 738 4630 5275 12357 7581 
717,2904 3569 11782 7661 7657 7662 7606 6530 3806 3572 
718,10068 2301 3105 5147 5142 8638 10142 4955 6648 4949 
719,7661 6793 4229 5194 5213 8186 5602 4968 6018 5193 
720,3922 4361 17955 8481 5113 6289 197 8982 10466 6292 
721,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
723,15227 15223 16176 16179 10141 15225 15226 8179 10466 16339 
724,8506 8984 13551 13557 3604 3897 9476 8516 5203 14333 
726,4657 192 187 194 9204 9203 9202 9206 5897 9126 
728,10068 16293 9093 6798 8668 12469 8638 4844 9092 2301 
729,6021 4976 5005 6092 9645 4091 17584 6829 15183 6477 
730,8535 6528 4763 4722 8008 8854 12469 3514 8853 8982 
731,18070 9199 9203 9206 9201 18067 5013 18065 4771 4763 
732,4637 4688 4690 8445 4701 8635 7437 10227 6289 6228 
734,17750 621 620 5297 4691 8179 5431 5712 17953 7174 
735,197 189 194 192 6292 4687 4696 7310 2301 10227 
737,18235 18230 18233 18236 18238 4637 15031 4083 9476 9477 
738,12257 5896 12259 7581 10227 5560 6404 3807 8635 3572 
739,192 194 4019 5297 17955 5560 8481 16583 5006 4976 
740,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
742,5143 4279 6167 2301 3626 15141 10564 1212 7662 4280 
744,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
745,4657 189 192 194 5113 10227 4658 9477 7310 15030 
746,9093 3807 5560 10112 5044 4629 3815 5510 8914 724 
747,14083 13566 12815 12228 13032 13298 11118 15506 13894 5324 
748,9477 6404 15030 231 10466 4844 7581 5114 5112 10227 
750,3568 6207 5918 4717 3517 5920 6200 3514 4720 6135 
751,5192 5190 9475 9477 9126 12697 9476 4771 10846 5206 
752,8567 10966 8564 8565 5156 8569 17620 13836 16584 5741 
754,8534 2775 9303 3960 15152 17547 7326 2301 5523 18292 
755,6513 6284 8942 8893 9259 6281 11127 5729 2730 16765 
756,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
758,8638 6404 6289 8564 18185 5143 10227 5562 8666 1023 
759,8500 5882 8865 17466 4732 4291 10160 7425 4931 17812 
760,6404 10227 4410 4279 4844 8666 4280 7581 8638 5113 
762,5196 4768 5572 5222 7594 4673 18163 5568 5465 5573 
764,15114 8111 9461 6530 15101 12469 5897 15102 15099 3877 
765,3531 3527 5192 3530 2301 5682 15031 5191 3534 3565 
766,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
767,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
768,7493 8534 3842 3654 3655 5752 5101 6201 6202 4010 
769,5393 12839 11299 15694 6204 17766 2908 17506 4598 6828 
770,3884 8570 8569 9205 8564 1317 8565 3895 9093 3877 
771,4634 5508 12469 2301 10227 3572 1212 3565 9461 3805 
772,16681 4755 10179 13494 13003 44 7169 5246 10775 14298 
775,4769 8565 10067 5112 5120 5113 6289 8563 10466 10227 
776,197 192 194 187 12469 4657 15119 10055 15120 17955 
777,15031 3105 9475 9126 9477 12697 12590 9476 4657 4634 
778,10949 5296 5114 5112 16297 4691 16173 7493 10915 10232 
779,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
780,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
781,4657 4658 10068 7495 7493 4728 3654 509 3842 3806 
782,4693 4695 3541 5275 5926 4703 3542 7671 197 9461 
783,4396 7602 4805 5196 3897 5518 5429 3252 6167 14353 
784,4630 5645 6035 5296 5294 187 15892 17955 3806 9224 
785,9203 9202 9206 9201 9208 9205 3593 7592 8982 3565 
786,4713 17752 4727 4711 4976 5005 4657 4658 4719 5434 
787,8638 6289 4410 5113 7581 10227 6404 4844 3806 14847 
789,8534 12469 1212 8445 8982 12357 10067 6292 8635 3589 
790,197 187 10055 4280 1212 10067 4279 1143 15119 12469 
791,5645 5297 189 10466 7310 8179 6292 15892 6289 4057 
792,15101 15102 15099 5133 5136 12469 4785 11222 5147 11218 
793,4404 14445 6405 4487 8175 8142 16236 9104 5947 16124 
795,8506 3898 9017 4034 5297 4250 4251 17955 8508 9018 
796,4778 8872 4759 7688 5745 727 3834 7657 18291 9035 
797,4634 6203 4724 10727 6204 6205 4359 16137 6209 6778 
798,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
799,8526 10813 11734 735 11733 8445 10227 6404 737 4280 
800,6776 6203 6202 6209 6200 6780 6793 8423 6228 6207 
801,6648 4629 4487 6637 3806 3636 6646 3807 5135 5656 
802,4657 4658 4280 8666 1023 7606 7609 5143 2301 3565 
803,197 192 194 5297 738 15707 17955 11734 737 739 
804,4720 4719 3654 7495 3842 7496 7493 5560 5737 4688 
805,4983 4985 4691 6918 4687 6229 5260 4696 3542 8526 
806,5508 5561 3805 7651 724 5560 8982 2301 5661 1212 
807,4630 3806 6943 5560 4747 5465 6035 44 9759 5352 
808,10067 5562 3805 3807 5561 5044 4629 5560 7706 7626 
809,6174 6171 3516 8087 3514 3517 8089 11195 3519 8090 
810,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
811,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
812,10914 5516 744 729 7198 13825 9338 1694 13833 4827 
813,4034 5297 14597 3922 4361 8481 9229 554 4033 5296 
814,10068 7495 197 4194 189 4123 4034 4193 9303 7493 
815,1674 12577 17683 18491 16104 14330 6709 8516 10920 6070 
817,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
818,15101 6526 15099 8414 8668 3572 10227 5113 3565 8445 
819,3407 15262 12303 14130 3399 9347 5009 12015 4878 5471 
820,17506 17509 9205 3593 3582 9203 9204 9199 15496 7592 
821,4630 5560 6943 3815 5510 5044 8425 6035 724 4720 
822,5672 6229 6203 6202 6209 6200 3555 3556 6745 3554 
823,4124 4123 4034 4191 4361 17559 4035 4365 3898 5006 
824,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
825,10684 15122 15896 1634 1879 864 436 14578 202 5040 
826,11733 735 739 736 13838 15908 13837 737 738 5700 
827,3531 3527 3533 3530 15030 9475 4770 3534 7581 6985 
828,4634 4658 16137 11301 4728 7352 9461 4284 16578 11211 
829,5142 8638 4762 7662 5147 75 17750 5128 7661 3626 
830,8535 3527 2301 11734 17041 3528 3533 3534 5142 4081 
831,11783 11005 10062 3982 12347 6685 2661 12535 7944 14040 
832,725 10068 2301 5281 197 7581 5276 3806 3805 5562 
833,6289 5895 5113 5896 3807 5560 10466 8483 15119 8635 
835,4657 7493 12259 5297 4658 3654 18098 5562 3655 5013 
836,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
837,4123 4193 10068 17559 5562 4034 4365 9224 3805 4035 
839,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
840,5168 13298 12741 13297 13081 2064 13901 12877 7449 13158 
841,10227 8666 5673 10466 17750 6289 8635 7581 8481 6292 
842,3529 5508 6526 3251 12469 5561 8982 3805 8666 3527 
843,12194 3805 5562 7198 5508 15134 4691 10466 4693 10227 
844,7493 3842 3654 11834 3655 5752 5133 4010 5739 4657 
845,9229 4035 3822 10169 5612 10297 8368 3818 9009 4006 
846,10067 15801 8565 13208 4691 4687 2425 2444 890 7609 
847,197 192 194 4976 4977 5297 17955 15892 4959 1212 
849,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
850,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
851,15114 10067 197 5897 189 9461 145 9132 4696 192 
853,9303 5142 6641 2301 5128 8638 6648 4762 5147 4844 
854,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
855,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
856,12328 12327 12334 12333 12332 12331 12330 12329 12336 12324 
857,8638 12469 10067 4657 5142 5113 15892 4634 2301 8666 
858,9448 15116 13202 12030 9084 7883 9265 3873 6526 5921 
859,6201 6202 6207 2759 6204 6200 2661 6209 931 5629 
860,4984 4983 4065 6785 16345 6234 4764 4014 2562 17907 
861,373 17584 8960 374 5714 18288 4410 376 4349 8872 
862,8638 10227 12469 6289 4657 5113 8666 2301 197 9461 
863,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
865,18230 18231 18238 3566 18236 7493 3842 7581 4722 3654 
866,725 10466 6292 5296 3805 8483 5562 4844 9224 7310 
867,4634 4658 4724 4711 4726 4731 4727 4722 6526 6170 
868,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
869,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
870,17955 4361 3922 5297 8638 8982 15892 4634 4657 3806 
871,7437 12038 8693 18061 16293 18073 8040 12326 12324 12327 
872,5280 17475 14718 5602 9495 5957 9693 1533 10126 14305 
873,14617 2301 10227 3252 5147 8638 12469 6934 5297 8526 
874,4361 3922 17955 8982 3806 197 5113 4657 10466 15892 
875,15120 18096 15114 18101 18094 18100 8534 18097 16506 5562 
877,17189 12540 2068 15260 17306 2453 12479 4809 2333 3665 
878,187 15114 16179 17508 5607 5608 9461 17505 3806 5204 
879,3922 4123 4124 4693 9446 3554 4194 9302 7581 4726 
880,6404 5191 10227 8635 7885 5508 10466 5561 7884 1212 
881,5113 6289 4057 8481 5112 5645 7310 8483 4844 6292 
